               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.037887,            0.012324,            0.012215,             0.83375,             0.46902,             0.59802,              0.3195,             0.02601,           0.0082858,            0.011133,           0.0060895,           0.0060895,           0.0060895
                 160,            0.038279,            0.013965,            0.010642,              0.6121,             0.59091,             0.59946,             0.29827,            0.027067,            0.008417,            0.011078,           0.0060647,           0.0060647,           0.0060647
                 161,            0.038374,            0.015534,           0.0079455,             0.62307,             0.54091,              0.5879,             0.29055,            0.028368,            0.008496,            0.010621,             0.00604,             0.00604,             0.00604
                 162,            0.034774,            0.013927,            0.007444,             0.65105,             0.59104,             0.64406,             0.32764,            0.027573,           0.0080208,            0.009744,           0.0060152,           0.0060152,           0.0060152
                 163,            0.037741,            0.013673,           0.0084902,             0.71778,             0.56558,             0.67159,             0.33174,            0.027517,           0.0074186,            0.010079,           0.0059905,           0.0059905,           0.0059905
                 164,            0.039975,             0.01209,           0.0054349,             0.75215,             0.56591,             0.63696,             0.33183,            0.027506,           0.0072465,             0.01002,           0.0059658,           0.0059658,           0.0059658
                 165,            0.042917,            0.013718,           0.0056938,             0.75488,             0.61364,             0.68184,             0.31309,            0.028797,           0.0073173,           0.0095911,            0.005941,            0.005941,            0.005941
                 166,              0.0369,            0.011464,           0.0049213,             0.73878,             0.59674,             0.66427,             0.33724,            0.027863,           0.0073175,           0.0092921,           0.0059163,           0.0059163,           0.0059163
                 167,             0.04377,            0.014276,            0.012755,              0.7498,             0.57176,             0.63113,             0.31874,            0.030918,           0.0073587,           0.0097019,           0.0058915,           0.0058915,           0.0058915
                 168,             0.03663,            0.012435,           0.0043305,             0.82293,             0.59664,             0.66812,             0.31556,            0.030487,            0.007477,           0.0097526,           0.0058668,           0.0058668,           0.0058668
                 169,             0.03098,            0.012903,           0.0058619,             0.86259,             0.57417,             0.66328,             0.33144,            0.028275,           0.0075005,           0.0095615,            0.005842,            0.005842,            0.005842
                 170,            0.041597,            0.010104,           0.0041416,             0.78023,             0.54855,              0.6191,             0.27155,            0.035915,           0.0074606,           0.0097257,           0.0058173,           0.0058173,           0.0058173
                 171,            0.041052,            0.012757,           0.0054323,             0.90588,             0.59354,             0.68803,             0.36792,            0.025863,            0.007374,           0.0095092,           0.0057925,           0.0057925,           0.0057925
                 172,            0.036352,            0.014157,           0.0068624,             0.78179,             0.61933,             0.65432,             0.26647,            0.030864,           0.0073796,            0.009422,           0.0057678,           0.0057678,           0.0057678
                 173,            0.042425,            0.013159,           0.0067037,             0.84555,              0.6133,             0.69135,             0.33318,            0.026292,            0.007564,           0.0093285,            0.005743,            0.005743,            0.005743
                 174,            0.038079,             0.01381,           0.0055949,             0.93522,             0.55724,             0.70276,             0.32822,            0.027641,           0.0074206,           0.0092757,           0.0057183,           0.0057183,           0.0057183
                 175,            0.042818,               0.013,           0.0068876,             0.80006,              0.6087,             0.71213,             0.33872,            0.026654,            0.007512,           0.0091883,           0.0056935,           0.0056935,           0.0056935
                 176,            0.032779,            0.011076,           0.0080838,             0.77571,             0.65168,             0.71533,             0.33131,            0.026325,           0.0075878,           0.0088701,           0.0056688,           0.0056688,           0.0056688
                 177,            0.034731,            0.012417,           0.0056925,             0.91106,             0.54012,             0.70578,             0.34614,            0.025524,           0.0076937,           0.0089842,            0.005644,            0.005644,            0.005644
                 178,            0.036823,            0.012866,           0.0079609,             0.75886,             0.57139,             0.66398,              0.3574,             0.02644,           0.0076137,           0.0093039,           0.0056193,           0.0056193,           0.0056193
                 179,            0.050247,            0.014776,           0.0080457,             0.75451,             0.61514,             0.69772,             0.33786,            0.024783,           0.0074842,            0.008909,           0.0055945,           0.0055945,           0.0055945
                 180,            0.036728,            0.012593,           0.0038084,             0.72412,              0.6527,             0.69869,             0.36823,            0.027677,           0.0075069,           0.0085875,           0.0055698,           0.0055698,           0.0055698
                 181,            0.032818,           0.0092241,           0.0078293,             0.75966,             0.65095,             0.73054,             0.38175,              0.0263,           0.0076019,           0.0087218,            0.005545,            0.005545,            0.005545
                 182,            0.038086,            0.011345,            0.005818,             0.71844,             0.69986,             0.74036,             0.39423,            0.024655,           0.0077586,           0.0084787,           0.0055202,           0.0055202,           0.0055202
                 183,              0.0303,             0.01062,           0.0052925,              0.7336,             0.65652,             0.72594,              0.3846,            0.024018,           0.0078406,           0.0089573,           0.0054955,           0.0054955,           0.0054955
                 184,            0.031957,            0.011272,           0.0047916,             0.74765,              0.6538,             0.73082,             0.36094,            0.024013,           0.0078151,           0.0092123,           0.0054707,           0.0054707,           0.0054707
                 185,            0.037214,            0.011794,           0.0037705,             0.71465,             0.64192,             0.71767,             0.36362,            0.024187,            0.007797,           0.0094398,            0.005446,            0.005446,            0.005446
                 186,             0.03779,            0.013391,           0.0036754,             0.78292,             0.59712,             0.71729,             0.39185,            0.023578,           0.0076606,           0.0095455,           0.0054212,           0.0054212,           0.0054212
                 187,             0.03868,            0.010755,           0.0044095,             0.82415,             0.59291,             0.68511,              0.3103,            0.030584,           0.0075468,           0.0093872,           0.0053965,           0.0053965,           0.0053965
                 188,            0.038851,            0.011801,           0.0046364,              0.8038,             0.59308,             0.68342,             0.34648,            0.027061,           0.0074468,           0.0091777,           0.0053717,           0.0053717,           0.0053717
                 189,            0.035073,            0.011865,           0.0049493,             0.85592,             0.54884,             0.65771,             0.33625,            0.027489,           0.0074385,            0.008939,            0.005347,            0.005347,            0.005347
                 190,            0.030682,            0.010579,           0.0036529,             0.94836,             0.53854,              0.6807,             0.35865,            0.026063,           0.0074075,           0.0087287,           0.0053223,           0.0053223,           0.0053223
                 191,            0.028527,             0.01148,           0.0062368,             0.94681,             0.53567,             0.68042,             0.34582,            0.025746,           0.0074748,           0.0087121,           0.0052975,           0.0052975,           0.0052975
                 192,            0.030334,            0.011194,           0.0042276,             0.76381,             0.61963,              0.6624,             0.35808,            0.025237,           0.0075018,           0.0084798,           0.0052727,           0.0052727,           0.0052727
                 193,            0.028616,             0.01198,           0.0060089,             0.83344,             0.58412,             0.66539,             0.35085,            0.026218,           0.0074946,           0.0083875,            0.005248,            0.005248,            0.005248
                 194,            0.038621,             0.01274,           0.0037336,             0.86256,             0.58694,             0.67273,             0.31542,            0.029829,           0.0073665,            0.008094,           0.0052233,           0.0052233,           0.0052233
                 195,            0.034142,            0.010402,           0.0046844,             0.90434,             0.58337,             0.67849,             0.36507,            0.025327,           0.0071955,           0.0082956,           0.0051985,           0.0051985,           0.0051985
                 196,            0.044148,            0.011525,            0.005049,             0.81542,             0.58149,              0.6763,             0.37617,            0.026761,           0.0072284,             0.00821,           0.0051737,           0.0051737,           0.0051737
                 197,            0.041955,            0.012628,           0.0047469,              0.8161,             0.56586,             0.68525,             0.35749,            0.025712,           0.0073547,           0.0082811,            0.005149,            0.005149,            0.005149
                 198,            0.030573,            0.010743,           0.0046435,             0.92326,             0.57964,             0.69626,             0.41409,            0.023818,           0.0073292,           0.0082692,           0.0051243,           0.0051243,           0.0051243
                 199,            0.033616,            0.011447,           0.0053343,             0.92675,              0.5906,             0.71411,              0.4206,            0.025507,           0.0071542,           0.0079745,           0.0050995,           0.0050995,           0.0050995
                 200,            0.026145,            0.011345,           0.0047435,             0.84929,             0.56591,             0.71599,             0.42028,            0.025563,           0.0071289,           0.0083294,           0.0050747,           0.0050747,           0.0050747
                 201,            0.039834,            0.011855,           0.0057218,             0.63383,             0.74098,             0.73062,             0.41703,            0.025372,           0.0072219,           0.0089598,             0.00505,             0.00505,             0.00505
                 202,            0.030015,            0.012301,           0.0032526,             0.66318,             0.74283,             0.73638,             0.39342,            0.026988,           0.0073814,           0.0099447,           0.0050253,           0.0050253,           0.0050253
                 203,             0.03192,           0.0099366,           0.0061853,             0.76831,             0.64038,             0.72058,             0.39363,            0.024124,           0.0074702,           0.0096319,           0.0050005,           0.0050005,           0.0050005
                 204,            0.034801,            0.012482,           0.0048433,             0.70035,             0.69477,             0.71196,             0.38645,            0.025304,           0.0076339,           0.0093995,           0.0049758,           0.0049758,           0.0049758
                 205,            0.039187,            0.011044,           0.0056497,             0.93566,             0.60133,             0.72487,             0.41166,            0.024694,           0.0075762,           0.0087733,            0.004951,            0.004951,            0.004951
                 206,            0.037845,             0.01237,           0.0070884,             0.84369,             0.71363,             0.75373,             0.44082,             0.02511,           0.0074053,           0.0082337,           0.0049263,           0.0049263,           0.0049263
                 207,            0.034086,            0.011394,           0.0071887,             0.85784,             0.71866,             0.75067,             0.43535,            0.023396,           0.0073129,           0.0076122,           0.0049015,           0.0049015,           0.0049015
                 208,            0.031191,             0.01036,           0.0033461,             0.88588,             0.72739,             0.76527,             0.43199,            0.023156,           0.0073662,           0.0073354,           0.0048768,           0.0048768,           0.0048768
                 209,            0.035509,            0.011618,           0.0042735,             0.88349,             0.72115,             0.76405,             0.44324,             0.02365,            0.007322,           0.0070554,            0.004852,            0.004852,            0.004852
                 210,            0.027214,            0.012903,           0.0048049,             0.84562,             0.68796,             0.74896,             0.43252,            0.025148,           0.0073723,           0.0068739,           0.0048272,           0.0048272,           0.0048272
                 211,            0.041731,            0.010305,           0.0050729,              0.7745,             0.70064,              0.7058,             0.41525,            0.022972,           0.0071913,           0.0069114,           0.0048025,           0.0048025,           0.0048025
                 212,            0.026113,            0.011105,           0.0054428,             0.88681,             0.64255,             0.72752,             0.42737,            0.026275,            0.007172,           0.0069353,           0.0047778,           0.0047778,           0.0047778
                 213,            0.035237,            0.011558,           0.0051717,             0.76133,             0.72377,             0.74928,             0.45054,            0.023776,           0.0072619,           0.0067498,            0.004753,            0.004753,            0.004753
                 214,            0.030826,            0.011019,           0.0037648,             0.73971,             0.74824,             0.75988,             0.41929,            0.026075,           0.0073436,           0.0066368,           0.0047283,           0.0047283,           0.0047283
                 215,            0.036575,            0.010686,           0.0060332,             0.73781,             0.69906,             0.72918,             0.42273,            0.023454,           0.0073663,            0.006797,           0.0047035,           0.0047035,           0.0047035
                 216,            0.035808,            0.012605,             0.00403,             0.83181,             0.63476,              0.7157,             0.41058,             0.02306,            0.007367,           0.0070877,           0.0046788,           0.0046788,           0.0046788
                 217,            0.031529,            0.010859,             0.00423,             0.77804,             0.64666,             0.73007,             0.40784,            0.022191,           0.0074365,           0.0073294,            0.004654,            0.004654,            0.004654
                 218,             0.02913,            0.010454,           0.0044752,             0.79398,             0.55966,             0.65455,             0.36364,             0.02473,           0.0075059,           0.0077755,           0.0046293,           0.0046293,           0.0046293
                 219,            0.028997,            0.010971,           0.0027518,             0.95814,             0.61497,             0.70797,             0.38289,            0.022233,           0.0076311,           0.0081668,           0.0046045,           0.0046045,           0.0046045
                 220,            0.043684,            0.011889,            0.013417,             0.91316,             0.59068,             0.68102,             0.39933,            0.024209,            0.007803,           0.0081454,           0.0045798,           0.0045798,           0.0045798
                 221,            0.029069,            0.011413,           0.0049047,             0.93899,             0.61939,             0.71774,             0.40752,            0.022211,           0.0079823,           0.0080079,            0.004555,            0.004555,            0.004555
                 222,            0.030403,            0.012516,           0.0045856,             0.91855,             0.62827,             0.73289,             0.40923,            0.022476,           0.0079346,           0.0079568,           0.0045303,           0.0045303,           0.0045303
                 223,            0.026642,            0.011485,           0.0032882,             0.93761,             0.62615,             0.73874,             0.41081,             0.02154,           0.0078994,           0.0079817,           0.0045055,           0.0045055,           0.0045055
                 224,            0.028813,            0.010757,           0.0028793,              0.9143,              0.6027,             0.71853,             0.42491,            0.021022,           0.0079747,           0.0082728,           0.0044808,           0.0044808,           0.0044808
                 225,            0.028934,            0.010778,            0.005305,             0.92392,             0.60464,             0.72976,             0.42171,            0.021773,           0.0079989,           0.0082288,            0.004456,            0.004456,            0.004456
                 226,            0.031036,            0.011896,            0.005052,             0.85897,             0.58878,             0.69899,             0.40298,            0.024085,            0.007982,           0.0079693,           0.0044313,           0.0044313,           0.0044313
                 227,            0.031967,           0.0094752,           0.0088459,             0.91016,             0.64076,             0.77142,             0.38451,            0.022275,           0.0079686,           0.0077598,           0.0044065,           0.0044065,           0.0044065
                 228,            0.029467,            0.011439,            0.005449,             0.84312,              0.5658,             0.71267,             0.38451,            0.021757,           0.0080814,           0.0080064,           0.0043818,           0.0043818,           0.0043818
                 229,             0.03491,            0.011566,           0.0059078,             0.70118,             0.72043,               0.735,             0.39044,            0.022935,           0.0079119,           0.0079348,            0.004357,            0.004357,            0.004357
                 230,            0.033458,            0.012929,           0.0062102,              0.6646,              0.7461,             0.74703,             0.40752,             0.02363,           0.0077197,           0.0081478,           0.0043323,           0.0043323,           0.0043323
                 231,            0.030823,            0.011234,           0.0051144,             0.76854,             0.75739,             0.78459,             0.44719,            0.023142,           0.0075051,           0.0083133,           0.0043075,           0.0043075,           0.0043075
                 232,            0.031937,             0.01046,           0.0057109,              0.7631,             0.76828,             0.78612,             0.43823,            0.023191,           0.0074135,           0.0083936,           0.0042828,           0.0042828,           0.0042828
                 233,            0.025837,            0.010737,            0.002602,             0.73196,             0.75713,             0.78113,             0.42322,            0.022935,           0.0074214,            0.008619,            0.004258,            0.004258,            0.004258
                 234,            0.033845,            0.011937,           0.0029914,             0.81567,             0.70431,             0.77085,             0.39688,             0.02481,            0.007369,           0.0089459,           0.0042333,           0.0042333,           0.0042333
                 235,             0.03771,             0.01005,           0.0054144,             0.86799,             0.67494,             0.80466,             0.41412,            0.022559,           0.0073779,           0.0090293,           0.0042085,           0.0042085,           0.0042085
                 236,            0.028797,            0.011128,           0.0043081,             0.84875,              0.6483,             0.77378,             0.44726,            0.024342,           0.0074348,           0.0088403,           0.0041837,           0.0041837,           0.0041837
                 237,            0.028598,            0.010437,           0.0030077,             0.75569,             0.73208,             0.78274,             0.42274,            0.023118,           0.0073793,           0.0090321,            0.004159,            0.004159,            0.004159
                 238,            0.029886,            0.010343,            0.004553,             0.81286,             0.70871,             0.76975,             0.41465,            0.026698,           0.0074417,           0.0091768,           0.0041342,           0.0041342,           0.0041342
                 239,            0.030347,           0.0098712,           0.0074449,             0.78297,             0.68469,             0.75631,             0.40174,            0.025689,           0.0076644,           0.0091987,           0.0041095,           0.0041095,           0.0041095
                 240,            0.038757,            0.010953,           0.0052602,             0.79941,             0.67917,              0.7463,             0.38953,            0.025522,           0.0077459,           0.0091498,           0.0040847,           0.0040847,           0.0040847
                 241,            0.032169,            0.010825,           0.0056426,             0.77749,             0.65403,             0.74048,             0.38967,            0.025522,           0.0077888,           0.0094505,             0.00406,             0.00406,             0.00406
                 242,            0.028578,            0.010282,           0.0027976,             0.68455,             0.71259,             0.72237,             0.37736,            0.026558,           0.0077027,           0.0095472,           0.0040352,           0.0040352,           0.0040352
                 243,            0.029581,           0.0094515,           0.0056084,             0.65586,             0.73121,              0.7361,             0.37254,            0.023213,           0.0077927,           0.0095784,           0.0040105,           0.0040105,           0.0040105
                 244,            0.039482,            0.011901,           0.0047568,             0.73303,             0.65675,             0.72573,             0.38939,            0.022813,           0.0076673,           0.0095877,           0.0039857,           0.0039857,           0.0039857
                 245,            0.034649,            0.010439,           0.0041771,             0.71507,             0.67594,              0.7274,             0.38588,            0.023312,           0.0076063,           0.0088709,            0.003961,            0.003961,            0.003961
                 246,            0.031077,            0.010774,           0.0035475,             0.72876,             0.67516,             0.73262,             0.38093,            0.024336,           0.0074631,           0.0086523,           0.0039362,           0.0039362,           0.0039362
                 247,            0.025504,            0.011212,           0.0050201,             0.77925,             0.69871,             0.73324,             0.39678,            0.024617,           0.0074743,            0.008132,           0.0039115,           0.0039115,           0.0039115
                 248,            0.023566,           0.0095866,           0.0020333,             0.79003,             0.69888,              0.7393,              0.3835,            0.025189,           0.0074624,           0.0077157,           0.0038867,           0.0038867,           0.0038867
                 249,            0.040104,            0.012339,           0.0055823,             0.72271,             0.73879,             0.74262,             0.40759,            0.025475,           0.0072672,           0.0076983,            0.003862,            0.003862,            0.003862
                 250,            0.031693,            0.011064,           0.0025912,             0.75896,             0.71412,             0.75171,             0.40518,            0.022508,           0.0072264,           0.0083897,           0.0038372,           0.0038372,           0.0038372
                 251,            0.034647,            0.010582,           0.0051236,             0.75363,             0.73239,             0.75744,             0.41727,            0.023215,           0.0072507,           0.0088464,           0.0038125,           0.0038125,           0.0038125
                 252,            0.032894,            0.011434,           0.0055614,              0.7753,             0.75511,             0.76628,             0.41335,            0.022487,           0.0073062,           0.0091422,           0.0037878,           0.0037878,           0.0037878
                 253,             0.02749,            0.011546,           0.0040473,             0.78754,             0.72643,             0.77522,             0.42845,            0.022401,           0.0073378,           0.0095143,            0.003763,            0.003763,            0.003763
                 254,            0.030259,            0.011133,           0.0041839,             0.82015,             0.71913,             0.77304,             0.42353,            0.021463,           0.0073929,            0.010221,           0.0037383,           0.0037383,           0.0037383
                 255,            0.030399,           0.0095091,           0.0040537,             0.80538,             0.68021,             0.75436,             0.42837,            0.023249,           0.0073278,            0.010145,           0.0037135,           0.0037135,           0.0037135
                 256,            0.025344,            0.012901,           0.0066528,             0.75971,             0.72168,             0.76485,             0.42961,            0.023373,           0.0073375,            0.010467,           0.0036888,           0.0036888,           0.0036888
                 257,            0.030644,             0.01096,           0.0046887,             0.75432,             0.72026,             0.76013,             0.42552,            0.023737,           0.0073392,            0.010685,            0.003664,            0.003664,            0.003664
                 258,            0.029403,            0.010693,           0.0044344,              0.7401,             0.72593,             0.77334,             0.41224,            0.022821,           0.0073488,            0.010498,           0.0036393,           0.0036393,           0.0036393
                 259,            0.032237,            0.011484,           0.0042946,             0.75784,             0.73567,               0.773,             0.43074,            0.022763,           0.0073483,             0.00993,           0.0036145,           0.0036145,           0.0036145
                 260,            0.033318,            0.011374,           0.0059704,             0.84549,             0.67661,             0.77428,             0.40826,            0.023906,            0.007389,           0.0092726,           0.0035898,           0.0035898,           0.0035898
                 261,            0.030462,           0.0098654,           0.0038046,             0.91194,             0.67381,             0.76437,             0.41989,            0.023303,           0.0073348,           0.0090011,            0.003565,            0.003565,            0.003565
                 262,            0.030432,            0.010017,           0.0034478,             0.87286,             0.67674,              0.7625,             0.42209,            0.022465,           0.0074171,           0.0088289,           0.0035403,           0.0035403,           0.0035403
                 263,            0.033573,            0.010352,           0.0058535,             0.88878,             0.67235,             0.74933,             0.41673,            0.022477,           0.0073564,           0.0089966,           0.0035155,           0.0035155,           0.0035155
                 264,            0.031005,            0.010585,           0.0035944,             0.92729,             0.60824,              0.7395,             0.40301,            0.021967,           0.0073536,           0.0090597,           0.0034908,           0.0034908,           0.0034908
                 265,            0.027013,           0.0086105,           0.0048689,             0.89742,             0.59389,             0.74321,             0.39486,            0.022299,           0.0073873,           0.0092138,            0.003466,            0.003466,            0.003466
                 266,            0.031932,            0.010045,            0.004477,             0.76261,             0.64276,             0.73433,             0.39173,            0.023094,           0.0073708,           0.0091101,           0.0034413,           0.0034413,           0.0034413
                 267,            0.035763,            0.011556,           0.0026885,             0.86635,             0.57404,              0.7563,              0.4037,            0.022538,           0.0074183,           0.0088898,           0.0034165,           0.0034165,           0.0034165
                 268,            0.034082,            0.010221,           0.0059217,             0.62138,             0.77203,             0.75487,             0.41369,            0.022064,           0.0073304,           0.0091613,           0.0033918,           0.0033918,           0.0033918
                 269,            0.028698,             0.01009,           0.0028277,             0.60922,             0.78946,             0.74682,             0.41067,            0.021822,           0.0073936,           0.0094144,            0.003367,            0.003367,            0.003367
                 270,            0.032751,            0.010507,           0.0052949,             0.71066,             0.67284,             0.71777,             0.42653,            0.023006,           0.0073998,           0.0097886,           0.0033423,           0.0033423,           0.0033423
                 271,            0.025308,            0.010078,           0.0059768,              0.8173,             0.63651,             0.71815,             0.43139,            0.022735,           0.0075322,           0.0096867,           0.0033175,           0.0033175,           0.0033175
                 272,            0.028517,           0.0093862,           0.0025317,             0.81574,             0.61734,             0.69636,             0.40642,            0.022687,           0.0076583,           0.0097965,           0.0032928,           0.0032928,           0.0032928
                 273,             0.03329,            0.011529,           0.0027491,             0.81884,                0.59,             0.69904,             0.39747,            0.022432,           0.0077235,           0.0098187,            0.003268,            0.003268,            0.003268
                 274,            0.024666,           0.0092423,           0.0029044,             0.77653,             0.59227,             0.68943,             0.36829,            0.023348,           0.0078865,           0.0099635,           0.0032433,           0.0032433,           0.0032433
                 275,            0.027371,             0.01111,           0.0033286,             0.76137,             0.60719,             0.68687,             0.39158,            0.022149,            0.007874,            0.010368,           0.0032185,           0.0032185,           0.0032185
                 276,            0.033599,            0.011395,           0.0023628,             0.76211,             0.61065,             0.68813,              0.3862,            0.022707,           0.0078425,            0.010819,           0.0031938,           0.0031938,           0.0031938
                 277,            0.023882,           0.0097901,           0.0019047,             0.75323,              0.6456,             0.70982,              0.3917,            0.024136,           0.0077752,            0.010884,            0.003169,            0.003169,            0.003169
                 278,            0.025301,            0.010435,           0.0018436,              0.8206,             0.62719,             0.71439,             0.41724,            0.022221,           0.0076923,            0.011149,           0.0031443,           0.0031443,           0.0031443
                 279,            0.025809,            0.011514,           0.0038495,              0.7608,             0.66258,             0.74819,              0.4112,            0.022635,           0.0077105,             0.01115,           0.0031195,           0.0031195,           0.0031195
                 280,            0.023214,           0.0093688,           0.0025718,             0.69767,             0.71297,              0.7469,             0.40794,             0.02342,           0.0076877,            0.010903,           0.0030948,           0.0030948,           0.0030948
                 281,            0.028703,            0.009776,           0.0025335,             0.81268,             0.60027,             0.73246,             0.41468,             0.02316,           0.0077035,            0.010636,             0.00307,             0.00307,             0.00307
                 282,            0.031125,           0.0099735,           0.0035901,             0.68361,             0.68076,             0.69868,             0.41182,            0.023441,           0.0076987,            0.010251,           0.0030452,           0.0030452,           0.0030452
                 283,             0.02601,           0.0099581,           0.0035244,             0.69902,             0.70579,             0.73123,             0.41413,            0.023801,           0.0077904,            0.010182,           0.0030205,           0.0030205,           0.0030205
                 284,             0.02904,            0.011241,           0.0029784,             0.75205,             0.70168,             0.72246,             0.42117,            0.022828,           0.0077934,            0.010089,           0.0029957,           0.0029957,           0.0029957
                 285,            0.028851,            0.008455,           0.0022097,             0.83598,             0.66204,             0.72961,             0.40625,            0.023126,           0.0078534,            0.009116,            0.002971,            0.002971,            0.002971
                 286,            0.029804,           0.0091842,           0.0054379,             0.78872,             0.68203,             0.72694,             0.42374,            0.023188,           0.0077617,           0.0083918,           0.0029462,           0.0029462,           0.0029462
                 287,            0.024231,            0.010203,           0.0022123,             0.80483,             0.66997,             0.73558,              0.4334,            0.022587,           0.0077676,           0.0083743,           0.0029215,           0.0029215,           0.0029215
                 288,            0.027432,            0.011083,           0.0034831,             0.79103,             0.67851,             0.73481,             0.43439,            0.022913,           0.0078145,           0.0082728,           0.0028967,           0.0028967,           0.0028967
                 289,            0.028924,           0.0086214,           0.0025319,              0.7889,             0.68159,             0.73092,             0.42511,            0.023049,           0.0078543,           0.0080907,            0.002872,            0.002872,            0.002872
                 290,            0.033858,            0.011814,           0.0058309,             0.72591,             0.69231,             0.73393,             0.41767,            0.022247,           0.0080082,           0.0078148,           0.0028472,           0.0028472,           0.0028472
                 291,            0.022776,           0.0083128,           0.0046632,             0.71552,             0.66032,             0.71013,             0.38734,            0.024754,           0.0079773,           0.0079904,           0.0028225,           0.0028225,           0.0028225
                 292,            0.027757,           0.0089103,           0.0029324,              0.6964,             0.66078,             0.73206,             0.42412,            0.021942,           0.0079203,            0.007568,           0.0027977,           0.0027977,           0.0027977
                 293,            0.033079,           0.0094524,           0.0024352,             0.70006,             0.67318,             0.72908,             0.42765,             0.02229,           0.0078511,           0.0072349,            0.002773,            0.002773,            0.002773
                 294,            0.023353,           0.0090047,           0.0023612,             0.70605,              0.6736,              0.7248,             0.43627,            0.021825,           0.0078349,           0.0073241,           0.0027482,           0.0027482,           0.0027482
                 295,            0.031436,            0.010491,           0.0034506,             0.93759,             0.52667,             0.71588,              0.4225,             0.02246,           0.0077954,           0.0072163,           0.0027235,           0.0027235,           0.0027235
                 296,            0.034789,           0.0097885,           0.0035028,             0.96325,             0.52423,             0.70687,              0.4302,            0.022339,           0.0077863,           0.0073639,           0.0026987,           0.0026987,           0.0026987
                 297,            0.029812,           0.0090663,           0.0027998,             0.90709,             0.54621,             0.70473,             0.43857,            0.021885,           0.0077841,           0.0073481,            0.002674,            0.002674,            0.002674
                 298,            0.026436,           0.0090873,           0.0053015,             0.86057,             0.53444,             0.71685,             0.43593,             0.02154,           0.0077427,           0.0078198,           0.0026492,           0.0026492,           0.0026492
                 299,            0.030245,             0.00963,           0.0030971,             0.84977,              0.5895,             0.71641,             0.42466,            0.022755,           0.0077181,           0.0083335,           0.0026245,           0.0026245,           0.0026245
                 300,            0.026769,           0.0096373,           0.0034371,              0.7991,             0.59579,             0.70907,             0.44194,            0.020928,           0.0077502,           0.0083225,           0.0025997,           0.0025997,           0.0025997
                 301,            0.025705,            0.011435,           0.0034114,              0.7494,             0.59846,             0.70335,             0.42712,            0.021265,           0.0077801,           0.0084289,            0.002575,            0.002575,            0.002575
                 302,            0.034038,           0.0094969,           0.0018595,             0.79095,             0.59589,             0.69394,             0.41146,            0.021721,           0.0078318,           0.0084432,           0.0025503,           0.0025503,           0.0025503
                 303,            0.028753,            0.010569,           0.0039052,             0.73504,             0.59768,              0.6936,             0.40166,            0.023321,           0.0078037,           0.0086034,           0.0025255,           0.0025255,           0.0025255
                 304,            0.026924,            0.010337,           0.0021864,             0.73466,             0.57499,             0.67406,             0.40123,            0.023482,           0.0077824,           0.0084208,           0.0025008,           0.0025008,           0.0025008
                 305,            0.029539,            0.011771,           0.0022338,             0.75887,             0.57265,             0.67648,             0.40516,            0.023331,           0.0077912,            0.008637,            0.002476,            0.002476,            0.002476
                 306,             0.02515,            0.011231,           0.0024195,             0.80754,             0.57284,             0.67669,             0.42042,            0.024341,           0.0078054,           0.0086723,           0.0024513,           0.0024513,           0.0024513
                 307,            0.029238,            0.010412,           0.0027396,              0.8488,             0.53528,             0.67672,             0.43903,            0.022097,           0.0077716,           0.0084524,           0.0024265,           0.0024265,           0.0024265
                 308,            0.031174,            0.010324,           0.0019747,             0.81794,             0.52982,             0.69273,             0.41192,            0.024535,           0.0078783,           0.0082512,           0.0024018,           0.0024018,           0.0024018
                 309,            0.029256,            0.011146,           0.0024057,             0.80418,             0.58293,             0.70087,             0.43561,            0.022369,            0.007753,            0.008397,            0.002377,            0.002377,            0.002377
                 310,            0.027276,           0.0093655,           0.0048164,             0.81401,             0.57006,             0.68776,             0.44692,            0.022085,           0.0076732,           0.0083875,           0.0023523,           0.0023523,           0.0023523
                 311,            0.026435,            0.008502,           0.0020411,             0.74275,             0.60128,             0.68711,             0.43815,            0.022508,           0.0076316,           0.0082477,           0.0023275,           0.0023275,           0.0023275
                 312,            0.030601,           0.0085705,           0.0019227,             0.69151,             0.63125,             0.69331,             0.44143,            0.023284,           0.0075991,            0.007937,           0.0023028,           0.0023028,           0.0023028
                 313,            0.018893,           0.0077977,           0.0023743,             0.71324,             0.66436,             0.71421,             0.43701,            0.023912,           0.0075989,           0.0077499,            0.002278,            0.002278,            0.002278
                 314,            0.029697,           0.0099713,            0.010232,             0.64182,             0.67402,             0.69679,             0.41705,            0.023477,           0.0076388,           0.0075246,           0.0022533,           0.0022533,           0.0022533
                 315,            0.030859,           0.0091127,           0.0024007,             0.64616,             0.66482,             0.70427,             0.41423,            0.024942,           0.0078115,           0.0074486,           0.0022285,           0.0022285,           0.0022285
                 316,            0.030606,            0.010751,            0.003498,             0.83185,             0.54051,             0.69209,             0.40877,            0.025294,           0.0078549,           0.0072245,           0.0022038,           0.0022038,           0.0022038
                 317,            0.023705,           0.0089498,           0.0014895,             0.83485,             0.54091,             0.69469,             0.41827,            0.023999,           0.0078672,           0.0073596,            0.002179,            0.002179,            0.002179
